time,count,entered,left,mean,ci_low,ci_high
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
406.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
407.0,24.0,0.0,0.0,29.0,26.4,30.704999999999995
408.0,24.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,24.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,24.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,24.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,24.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,24.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,24.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,23.0,0.0,1.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,23.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,23.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,23.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,23.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
408.0,23.0,0.0,0.0,28.98137651821862,26.123076923076923,30.94736842105263
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
409.0,23.0,0.0,0.0,29.052777777777777,25.864652777777778,31.407569444444437
410.0,23.0,0.0,0.0,29.0,25.8,31.6
410.0,23.0,0.0,0.0,29.0,25.8,31.6
410.0,23.0,0.0,0.0,29.0,25.8,31.6
410.0,23.0,0.0,0.0,29.0,25.8,31.6
410.0,23.0,0.0,0.0,29.0,25.8,31.6
410.0,23.0,0.0,0.0,29.0,25.8,31.6
410.0,23.0,0.0,0.0,29.0,25.8,31.6
410.0,23.0,0.0,0.0,29.0,25.8,31.6
410.0,23.0,0.0,0.0,29.0,25.8,31.6
410.0,23.0,0.0,0.0,29.0,25.8,31.6
410.0,23.0,0.0,0.0,29.0,25.8,31.6
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
411.0,23.0,0.0,0.0,29.305555555555554,25.95,31.905555555555555
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
412.0,23.0,0.0,0.0,29.813003095975233,26.0,32.79195046439629
413.0,23.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,23.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,24.0,1.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,24.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,25.0,1.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,25.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,25.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,25.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,25.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,25.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,25.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,25.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
413.0,25.0,0.0,0.0,30.263247863247862,27.105769230769234,32.955555555555556
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
414.0,25.0,0.0,0.0,30.2,27.2,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
415.0,25.0,0.0,0.0,30.2,27.4,32.70499999999999
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
416.0,25.0,0.0,0.0,30.261064425770307,27.070588235294117,33.180952380952384
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
417.0,25.0,0.0,0.0,30.317647058823532,27.2,33.43529411764706
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
418.0,25.0,0.0,0.0,30.219047619047622,27.0,33.03809523809524
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
419.0,25.0,0.0,0.0,30.2,27.0,33.0
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
420.0,25.0,0.0,0.0,30.247619047619047,27.215,33.07261904761905
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
421.0,25.0,0.0,0.0,30.411176470588238,27.4,33.552352941176466
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
422.0,25.0,0.0,0.0,30.6,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
423.0,25.0,0.0,0.0,30.50909090909091,27.4,33.6
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
424.0,25.0,0.0,0.0,30.27777777777778,27.27777777777778,33.105
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
425.0,25.0,0.0,0.0,30.2,27.0,33.2
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
426.0,25.0,0.0,0.0,30.2,27.0,33.0
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
427.0,25.0,0.0,0.0,30.14117647058823,27.008235294117647,33.2
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
428.0,25.0,0.0,0.0,29.838095238095242,26.8,32.87619047619047
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
429.0,25.0,0.0,0.0,29.8,26.8,32.8
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
430.0,25.0,0.0,0.0,29.97142857142857,26.8,32.94285714285714
431.0,25.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,25.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,25.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,25.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,25.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,25.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,25.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,26.0,1.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,26.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,26.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,26.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,26.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,26.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
431.0,26.0,0.0,0.0,30.139999999999997,27.019,33.401999999999994
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
432.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
433.0,26.0,0.0,0.0,30.4,27.2,33.6
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
434.0,26.0,0.0,0.0,30.58095238095238,27.2,33.96190476190476
435.0,27.0,1.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
435.0,27.0,0.0,0.0,30.6875,27.4875,33.8875
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
436.0,27.0,0.0,0.0,30.413333333333334,27.026666666666664,34.0
437.0,27.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,27.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,27.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,27.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,27.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,27.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,27.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,27.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,27.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,27.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,26.0,0.0,1.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,26.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
437.0,26.0,0.0,0.0,30.001190476190477,26.128571428571426,33.49523809523809
